"date","company name","spend","impressions","likecount","commentcount","repostcount","total engagements","conversion","action","type","posturl","postcontent","profileurl","videourl","sharedposturl","created_at","size","url","number of faces","face emotion","face position","face area percentage %","objects","number of objects","primary object","primary object position","primary object area percentage %","secondary object","secondary object position","secondary object area percentage %","text","text length","dominant colour","cta","logos","logo 1 name","logo 1 position","logo 1 area percentage %","logo 2 name","logo 2 position","logo 2 area percentage %","number of persons","person area %","person area","style","tone","voice","sentiment","text area %","empty space %","topic","language","# faces","# persons","# objects","# text length"
"2023-08-17","rockwell-automation","5.21","230","8","0","0","8","1","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7097744634063319040","Technical troubles cause headaches and can inhibit production performance. Whether it is to quickly resolve production issues, improve training, or streamline software updates, the TechConnect Support can help your through these challenges. Find out more:https://rok.auto/45vsSVZ","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:25:20","800x420","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:14:18409907-1692234007866.jpeg","2","Joy","center","0","Glasses, Person, Person, Chair","4","Person","center-right","0","Glasses","center","0","Solve Issues|Faster with|TechConnect|KNOW MORE|RA Rockwell|Automation","63","darkgray","KNOW MORE","Rockwell Automation","Rockwell Automation","bottom-right","0","","","0","2","large","79.03865419","NA","Informative","Friendly","Positive","6.3","> 40%","Offerings","English","2 to 4","2 to 4","2 to 4","> 60"
"2023-08-30","schneider-electric","45.33","2872","140","0","6","146","36","Post","Video (LinkedIn Source)","https://www.linkedin.com/feed/update/urn:li:activity:7102583298723373056","Buckle up for a quick digital adventure as Peter Weckesser, our Chief Digital Officer, explores key concepts of Digital Business Transformation on his radar. Whether you're a seasoned expert or a curious mind just starting your professional journey, this blog post provides personal insight into the digital world and our industry. Share your thoughts on #DigitalTransformation in the comments below. Check out the blog here: http://spr.ly/6042PSsQo","https://www.linkedin.com/company/schneider-electric/","https://dms.licdn.com/playlist/vid/D4D10AQHKhNLtOpf22A/mp4-720p-30fp-crf28/0/1693387815985?e=1695031200&v=beta&t=oWPwMrhgaN8AUw8tItw0XpLn00ZBILAjIofo_-8R4yQ","","2023-09-13 9:46:04","1280x720","https://rocketium.com/images/cran/prod/assets/2023-09-12-10:59:41395195-1693387809709.jpeg","0","","","0","Sunglasses","1","Sunglasses","center-right","55.70996754","","","0","Life Is On Schneider|Electric","27","darkslategray","","Schneider Electric","Schneider Electric","bottom-left","1.73828125","","","0","0","small","0","NA","NA","NA","NA","1.35","> 40%","Digital Transformation","English","0","0","1","20 to 40"
"2023-08-23","vertiv","11.77","724","69","1","2","72","9","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7099921322243174401","Exciting conversations are underway at the National Information and Communications Technology Summit 2023 in the #Philippines, where we are showcasing our #SmartSolutions to support #digitaltransformation in government. Joe Thomas, Director for Distribution and Longtail Business for Asia, provided insights on what to consider when building new data centers in light of environmental concerns.Drop by our booth and catch our experts! Learn more about our solutions for #government: http://ms.spr.ly/60469uWsy","https://www.linkedin.com/company/vertiv/","","","2023-09-13 9:50:47","800x553","https://rocketium.com/images/cran/prod/assets/2023-09-12-11:59:34198115-1692753150566.jpeg","1","Joy","center-right","0.1772151899","Person, Chair","2","Person","bottom-right","5.684599661","Chair","bottom-center","4.009422818","Challenges and|Opportunities|VERTIV.|8|Developing a|Sustainability|Strategy|NICT|Summit|2023|Building and|Operating|concerns?|Cu|Innovations|Driving|Sustainability","146","darkslategray","","Vertiv Co","Vertiv Co","center-left","0.6442133816","","","0","1","small","5.684599661","","","","","14.6","> 40%","Digital Transformation","English","1","1","2 to 4","> 60"
"2023-08-07","rockwell-automation","38.54","1680","137","0","26","163","40","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7094428528498135040","Discover the secrets of seamless system migration in The Journal’s latest Automation Chat episode 🔍. Uncover the power of DCSNext, a repeatable and meticulous step-by-step process designed to assist in the transition from legacy systems to modern distributed control systems.Join this engaging conversation with esteemed industry professionals: Nick Kristan, Process Solutions Manager, and Scott Hayes, DCSNext Portfolio Manager, both from Rockwell Automation. Gain valuable insights into the Front-End Load","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:39:25","800x550","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:28:50653778-1691443385132.jpeg","0","","","0","Packaged goods","1","Packaged goods","center","0","","","0","DCSNext|A Full-Service DCS|Migration Solution|MATCNT|-CHUFC0101-N4-57-CN2|TH92 121|EN LAS COURTWN INCT GRIS COLEXH|IN GDLCORALININ","122","lightgray","","","","","0","","","0","0","small","0","Modern","Informative","Friendly","Positive","12.2","> 40%","Offerings","English","0","0","1","> 60"
"2023-08-10","rockwell-automation","0.74","101","4","0","0","4","0","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7095207942538334209","전 세계 탄소중립 정책에 발맞춰 전기차 및 배터리의 수요가 지속적으로 증가함에 따라 전기차 및 배터리 제조업체들은 다양한 과제에 직면해 있습니다.전기차 및 배터리 산업을 위한 완전한 포트폴리오를 제시하는 로크웰 오토메이션은 실제 고객 사례를 기반으로 귀사의 상황에 맞는 가장 적합한 해결 방안을 제시해 드리고자 합니다.지금 사전 등록을 하시고 웨비나에 참가하셔서","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-21 8:39:25","800x400","https://rocketium.com/images/cran/prod/assets/2023-09-21-08:28:49316613-1691629207602.jpeg","0","","","0","Car, Wheel, Wheel, Tire","4","Car","center","0","Wheel","bottom-center","0","","0","darkslategray","","","","","0","","","0","0","small","0","NA","NA","NA","NA","0","> 40%","Sustainability","Korean","0","0","2 to 4","N/A"
"2023-08-23","schneider-electric","39.01","3273","204","5","2","211","6","Post","Video (External Source)","https://www.linkedin.com/feed/update/urn:li:activity:7100129577791893505","Last month Una Madigan Shortt, our Group Chief Data Officer, was invited as a speaker at The International FemHack to share about her career path as a woman in tech. Watch the video to learn more about Una's journey and gain insights into how our Data Strategy is steering our business towards treating data as a strategic asset. http://spr.ly/6049PoBAT","https://www.linkedin.com/company/schneider-electric/","","http://spr.ly/6049PoBAT","2023-09-13 9:49:06","100x100","","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","","","","","0","> 40%","Diversity and Inclusion","English","0","0","0","N/A"
"2023-08-29","vertiv","2.69","331","26","1","1","28","4","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7102273709335302144","A day of dreams and discoveries! Vertiv and the Columbus Crew proudly hosted STEM Day, inspiring 70+ children from the Boys and Girls Clubs of Central Ohio to explore the world of Science, Technology, Engineering, and Mathematics. Together, we're building a brighter, tech-powered future! http://ms.spr.ly/60449uy3M#STEMDay #InspiringYoungMinds #VertivXCrew","https://www.linkedin.com/company/vertiv/","","","2023-09-13 9:50:47","800x418","https://rocketium.com/images/cran/prod/assets/2023-09-12-11:59:37512958-1693314001898.jpeg","7","Joy","center-left","0.2966507177","Person, Person, Top, Person, Person, Person","6","Person","center-left","7.060897985","Person","bottom-left","3.039014652","VERTIV|STAN|Official Data Center Equipment Provider for the Columbus Crew|Dreams to Reality|Vertiv & Columbus Crew's|Inspiring STEM Day for Kids!|COLUMBUS|C|96|CREW","154","darkgray","","Vertiv Co","Vertiv Co","top-left","1.562799043","","","0","5","medium","18.73349628","NA","NA","NA","Positive","15.4","> 40%","Diversity and Inclusion","English","5 or more","5 or more","5 or more","> 60"
"2023-08-04","schneider-electric","149.77","16384","129","0","5","134","41","Post","Video (LinkedIn Source)","https://www.linkedin.com/feed/update/urn:li:activity:7093183849974657024","Behind every epic beer, there's a brewmaster blending knowledge, tech, and flavor. ­Quality and consistency are their main ingredients.A special toast to those using #brewmaxx, our unique software solution that ensures consistency in crafting unique beers.See how the Dogfish Head Craft Brewery crew are doing it: http://spr.ly/6006PRbWk#InternationalBeerDay","https://www.linkedin.com/company/schneider-electric/","https://dms.licdn.com/playlist/vid/D4D10AQGvnadw6BSaKg/mp4-720p-30fp-crf28/0/1691146809636?e=1695031200&v=beta&t=Sk6U8C67poLOPehYA0b64qE41G_lHdz40NM6FMYPcCE","","2023-09-21 6:29:44","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-06:19:33450636-1691146802125.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Offerings","English","0","0","0","N/A"
"2023-08-09","schneider-electric","24.68","1438","135","3","3","141","14","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7094942886978347008","A commercial property customer was facing challenges while updating their alarm notification system. But guess what? They found the perfect solution through #ExchangeSE and Control See Technology Partner! 💪 Read more about it here: http://spr.ly/6048PRgfp","https://www.linkedin.com/company/schneider-electric/","","","2023-09-21 6:29:44","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-06:19:45990478-1691566201388.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Offerings","English","0","0","0","N/A"
"2023-08-24","vertiv","9.72","631","25","0","0","25","7","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7100476869883371520","Vertiv provides IT management to support strategic growth at the edge. Want to learn how to maximize your edge growth potential? Access our eBook now. 📘 http://ms.spr.ly/60499O5v9","https://www.linkedin.com/company/vertiv/","","","2023-09-21 6:55:24","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-06:44:03505856-1692885601876.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Offerings","English","0","0","0","N/A"
"2023-08-03","schneider-electric","77.61","11083","421","4","34","459","123","Post","Video (LinkedIn Source)","https://www.linkedin.com/feed/update/urn:li:activity:7092828667994677248","Schneider Electric Chief Strategy & Sustainability Officer, Gwenaelle Avice-Huet  recently visited Tumbira Village in the Amazon region to see firsthand how our solar microgrid solution is impacting the community. We signed a MOU with FAS – Amazon Sustainable Foundation to identify and impact together communities without access to energy in Amazonia region. The project was implemented in 2012 and modernized in 2021. This MOU is a testament to our commitment as an #ImpactCompany to enhanced #AccesstoEnergy","https://www.linkedin.com/company/schneider-electric/","https://dms.licdn.com/playlist/vid/D4D10AQH2E6G9nuOg5g/mp4-720p-30fp-crf28/0/1691062108828?e=1695031200&v=beta&t=XqaAKEhc1NTTRhPGZGR6HtFwehqM6wnn7g2jOlHKurE","","2023-09-21 6:29:44","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-06:19:35887823-1691062046724.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Sustainability","English","0","0","0","N/A"
"2023-08-09","schneider-electric","27.22","2848","170","0","12","182","51","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7095041091225198592","45% of customers rate the sustainability credentials of partners as very or critically important. Find out how #DesignFirms can leverage complementary skills and expertise of partners and vendors by establishing #PartnershipsoftheFuture. Discover IDC Info Brief. http://spr.ly/6046Pb51G","https://www.linkedin.com/company/schneider-electric/","","","2023-09-21 6:29:44","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-06:19:38417896-1691589611458.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","","","","","0","> 40%","Sustainability","English","0","0","0","N/A"
"2023-08-22","vertiv","60.03","4927","28","0","0","28","9","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7099752092851924992","🌍🌱 Protecting the environment is everyone's responsibility! 🌱🌍 Check out this informative infographic on how we're making a difference through efficient solutions and responsible operations. Download it now to learn more! Together, we can create a greener world. http://ms.spr.ly/60429OcdG#EnvironmentalResponsibility #GoGreen #DownloadNow","https://www.linkedin.com/company/vertiv/","","","2023-09-21 6:55:24","100x100","https://rocketium.com/images/cran/prod/assets/2023-09-21-06:44:15329048-1692712801513.plain","0","","","0","","0","","","0","","","0","","0","","","","","","0","","","0","0","","0","NA","NA","NA","NA","0","> 40%","Sustainability","English","0","0","0","N/A"
